"_id","sens_accx","sens_accy","sens_accz","Timestamp","sens_vbattery","Duplicato","sens_longitude","Frequency","sens_latitude","Spreading_Factor","Dev_EUI","RSSI","Channel","GW","Data","sens_time","sens_temperature","sens_altitude","sens_speed"
"""58ac4ad60b855268083c3dec""","-0.16","0.86","-0.54","21-02-2017 15:12:38","4.07",false,9.22226,867.3,45.44797,12,"001bc50670100917",-119,4,,,,"26.24",119.8,"0.22"
"""58ac4ad80b855268083c3ded""","-0.99","0.02","-0.07","21-02-2017 15:12:40","4.18",false,9.22258,867.7,45.44776,12,"001bc50670101635",-120,6,,,,"39.04",124.6,"1.97"
"""58ac4b390b855268083c3dee""","-0.98","0.04","-0.08","21-02-2017 15:14:17","3.7",false,9.22245,868.1,45.44802,12,"001bc5067010163e",-117,0,,,,"10.88",138.8,"0.09"
"""58ac4b890b855268083c3def""","-0.14","0.86","-0.54","21-02-2017 15:15:37","3.9",false,9.22222,868.5,45.44789,12,"001bc50670100917",-117,2,,,,"26.24",109.8,"0.13"
"""58ac4bed0b855268083c3df0""","-0.96","0.05","-0.08","21-02-2017 15:17:17","3.87",false,9.22229,868.5,45.44797,12,"001bc5067010163e",-117,2,,,,"10.88",120.2,"0.04"
"""58ac4c3d0b855268083c3df1""","-0.15","0.86","-0.54","21-02-2017 15:18:37","3.9",false,9.22215,868.3,45.44802,12,"001bc50670100917",-115,1,,,,"26.88",107.8,"0.35"
"""58ac4ca10b855268083c3df2""","-0.96","0.03","-0.08","21-02-2017 15:20:17","3.69",false,9.22233,867.5,45.44796,12,"001bc5067010163e",-109,5,,,,"10.88",129.5,"0.06"
"""58ac4cf10b855268083c3df3""","-0.14","0.86","-0.54","21-02-2017 15:21:37","4.1",false,9.22248,868.3,45.44779,12,"001bc50670100917",-113,1,,,,"27.52",137.8,"1.99"
"""58ac4d560b855268083c3df4""","-0.97","0.02","-0.08","21-02-2017 15:23:18","3.91",false,9.22235,868.3,45.44798,12,"001bc5067010163e",-108,1,,,,"10.88",131.6,"0.09"
"""58ac4da60b855268083c3df5""","-0.15","0.86","-0.54","21-02-2017 15:24:38","4.06",false,9.22229,867.3,45.44781,12,"001bc50670100917",-111,4,,,,"26.24",131,"0.43"
"""58ac4e0a0b855268083c3df6""","-0.96","0.05","-0.05","21-02-2017 15:26:18","3.69",false,9.22225,867.1,45.44793,12,"001bc5067010163e",-121,3,,,,"10.24",114.2,"0.11"
"""58ac4e5a0b855268083c3df7""","-0.15","0.86","-0.53","21-02-2017 15:27:38","3.89",false,9.22238,868.3,45.44798,12,"001bc50670100917",-108,1,,,,"25.6",155.4,"0.62"
"""58ac4ebd0b855268083c3df8""","-0.96","0.03","-0.07","21-02-2017 15:29:17","3.86",false,9.22226,867.3,45.44794,12,"001bc5067010163e",-117,4,,,,"10.88",116.4,"0.03"
"""58ac4f0d0b855268083c3df9""","-0.15","0.87","-0.54","21-02-2017 15:30:37","4.1",false,9.22235,867.9,45.44789,12,"001bc50670100917",-119,7,,,,"26.24",157.9,"0.07"
"""58ac4f710b855268083c3dfa""","-0.97","0.03","-0.06","21-02-2017 15:32:17","3.91",false,9.22231,867.7,45.44794,12,"001bc5067010163e",-120,6,,,,"11.52",132,"0.02"
"""58ac4fc10b855268083c3dfb""","-0.16","0.86","-0.55","21-02-2017 15:33:37","4.06",false,9.22227,867.3,45.44807,12,"001bc50670100917",-109,4,,,,"26.24",153.5,"0.39"
"""58ac50250b855268083c3dfc""","-0.95","0.03","-0.06","21-02-2017 15:35:17","3.68",false,9.22224,867.3,45.44803,12,"001bc5067010163e",-115,4,,,,"11.52",116.5,"0.18"
"""58ac50750b855268083c3dfd""","-0.14","0.86","-0.54","21-02-2017 15:36:37","4.06",false,9.22215,867.5,45.44785,12,"001bc50670100917",-117,5,,,,"26.88",124.5,"0.24"
"""58ac50da0b855268083c3dfe""","-0.96","0.04","-0.09","21-02-2017 15:38:18","3.68",false,9.22238,867.9,45.44794,12,"001bc5067010163e",-119,7,,,,"10.88",137.5,"0.12"
"""58ac512a0b855268083c3dff""","-0.16","0.86","-0.54","21-02-2017 15:39:38","4.06",false,9.22225,868.3,45.44805,12,"001bc50670100917",-109,1,,,,"25.6",138.8,"0.08"
"""58ac518e0b855268083c3e00""","-0.97","0.04","-0.08","21-02-2017 15:41:18","3.68",false,9.22238,868.1,45.44815,12,"001bc5067010163e",-119,0,,,,"11.52",155.1,"0.24"
"""58ac52410b855268083c3e01""","-0.97","0.05","-0.06","21-02-2017 15:44:17","3.9",false,9.22225,867.5,45.44807,12,"001bc5067010163e",-117,5,,,,"11.52",120.7,"0.01"
"""58ac52910b855268083c3e02""","-0.13","0.87","-0.54","21-02-2017 15:45:37","3.88",false,9.22229,868.5,45.44796,12,"001bc50670100917",-117,2,,,,"25.6",138,"0.09"
"""58ac52f50b855268083c3e03""","-0.97","0.03","-0.08","21-02-2017 15:47:17","3.85",false,9.22229,868.3,45.44795,12,"001bc5067010163e",-107,1,,,,"10.88",119.6,"0.07"
"""58ac53450b855268083c3e04""","-0.15","0.86","-0.53","21-02-2017 15:48:37","4.1",false,9.22234,867.3,45.44805,12,"001bc50670100917",-117,4,,,,"26.24",153.1,"0.31"
"""58ac53a90b855268083c3e05""","-0.98","0.03","-0.08","21-02-2017 15:50:17","3.68",false,9.22225,867.5,45.44794,12,"001bc5067010163e",-117,5,,,,"12.16",111.8,"0.07"
"""58ac53f90b855268083c3e06""","-0.14","0.86","-0.54","21-02-2017 15:51:37","3.88",false,9.22234,868.3,45.44814,12,"001bc50670100917",-108,1,,,,"26.24",152.7,"0.22"
"""58ac545e0b855268083c3e07""","-0.97","0.04","-0.08","21-02-2017 15:53:18","3.89",false,9.22229,868.3,45.44802,12,"001bc5067010163e",-111,1,,,,"12.16",140.1,"0.01"
"""58ac54ae0b855268083c3e08""","-0.15","0.87","-0.54","21-02-2017 15:54:38","4.09",false,9.22255,868.3,45.44774,12,"001bc50670100917",-109,1,,,,"26.24",169,"0.91"
"""58ac55120b855268083c3e09""","-0.95","0.04","-0.07","21-02-2017 15:56:18","3.85",false,9.22235,867.7,45.448,12,"001bc5067010163e",-118,6,,,,"11.52",135.9,"0.24"
"""58ac55c50b855268083c3e0a""","-0.96","0.01","-0.07","21-02-2017 15:59:17","3.89",false,9.22235,867.5,45.44795,12,"001bc5067010163e",-109,5,,,,"12.16",147.1,"0.25"
"""58ac56150b855268083c3e0b""","-0.13","0.85","-0.54","21-02-2017 16:00:37","3.87",false,9.22238,867.5,45.44803,12,"001bc50670100917",-117,5,,,,"26.24",162.8,"0.27"
"""58ac56790b855268083c3e0c""","-0.96","0.03","-0.07","21-02-2017 16:02:17","3.84",false,9.22222,867.3,45.44798,12,"001bc5067010163e",-109,4,,,,"12.16",139.8,"0.15"
"""58ac56c90b855268083c3e0d""","-0.16","0.87","-0.54","21-02-2017 16:03:37","4.04",false,9.22224,867.7,45.44784,12,"001bc50670100917",-117,6,,,,"26.24",158.4,"0.15"
"""58ac572d0b855268083c3e0e""","-0.98","0.06","-0.09","21-02-2017 16:05:17","3.84",false,9.22241,867.1,45.44808,12,"001bc5067010163e",-119,3,,,,"10.88",139.9,"0.04"
"""58ac577d0b855268083c3e0f""","-0.14","0.87","-0.54","21-02-2017 16:06:37","4.04",false,9.22234,867.9,45.44795,12,"001bc50670100917",-120,7,,,,"26.24",161.2,"0.05"
"""58ac57e10b855268083c3e10""","-0.96","0.04","-0.08","21-02-2017 16:08:17","3.85",false,9.22229,867.3,45.44798,12,"001bc5067010163e",-108,4,,,,"11.52",140.3,"0.02"
"""58ac58320b855268083c3e11""","-0.14","0.86","-0.53","21-02-2017 16:09:38","4.03",false,9.22217,867.5,45.4479,12,"001bc50670100917",-115,5,,,,"26.88",113.1,"0.04"
"""58ac58960b855268083c3e12""","-0.97","0.05","-0.07","21-02-2017 16:11:18","3.66",false,9.22232,868.3,45.44797,12,"001bc5067010163e",-109,1,,,,"12.16",159.3,"0.04"
"""58ac58e60b855268083c3e13""","-0.14","0.86","-0.53","21-02-2017 16:12:38","4.03",false,9.22226,868.1,45.44775,12,"001bc50670100917",-108,0,,,,"26.88",118.6,"0.21"
"""58ac59490b855268083c3e14""","-0.97","0.03","-0.08","21-02-2017 16:14:17","3.84",false,9.22224,867.9,45.44802,12,"001bc5067010163e",-119,7,,,,"11.52",97.1,"0.09"
"""58ac59990b855268083c3e15""","-0.14","0.86","-0.53","21-02-2017 16:15:37","4.06",false,9.22227,868.3,45.44797,12,"001bc50670100917",-117,1,,,,"25.6",110.6,"0.56"
"""58ac59fd0b855268083c3e16""","-0.96","0.04","-0.07","21-02-2017 16:17:17","3.84",false,9.22224,867.1,45.44801,12,"001bc5067010163e",-123,3,,,,"11.52",111.3,"0.04"
"""58ac5ab10b855268083c3e17""","-0.96","0.03","-0.09","21-02-2017 16:20:17","3.66",false,9.22222,868.1,45.44797,12,"001bc5067010163e",-118,0,,,,"11.52",125.2,"0.03"
"""58ac5b010b855268083c3e18""","-0.13","0.86","-0.53","21-02-2017 16:21:37","4.01",false,9.22228,867.1,45.44794,12,"001bc50670100917",-119,3,,,,"26.24",137,"0.05"
"""58ac5b650b855268083c3e19""","-0.97","0.03","-0.07","21-02-2017 16:23:17","3.66",false,9.2222,867.7,45.44799,12,"001bc5067010163e",-120,6,,,,"12.16",128.2,"0.03"
"""58ac5bb60b855268083c3e1a""","-0.14","0.86","-0.54","21-02-2017 16:24:38","4.01",false,9.22242,867.9,45.44794,12,"001bc50670100917",-111,7,,,,"26.88",173.8,"0.6"
"""58ac5c1a0b855268083c3e1b""","-0.96","0.03","-0.08","21-02-2017 16:26:18","3.88",false,9.22214,868.3,45.44806,12,"001bc5067010163e",-109,1,,,,"12.8",104.3,"0.15"
"""58ac5c6a0b855268083c3e1c""","-0.14","0.86","-0.54","21-02-2017 16:27:38","4.01",false,9.22224,867.3,45.44792,12,"001bc50670100917",-109,4,,,,"25.6",114.4,"0.05"
"""58ac5ccd0b855268083c3e1d""","-0.97","0.04","-0.08","21-02-2017 16:29:17","3.88",false,9.22237,867.3,45.44784,12,"001bc5067010163e",-109,4,,,,"11.52",143.7,"0.03"
"""58ac5d1d0b855268083c3e1e""","-0.13","0.87","-0.54","21-02-2017 16:30:37","4.05",false,9.22219,868.5,45.44798,12,"001bc50670100917",-115,2,,,,"26.24",100.6,"0.09"
"""58ac5d810b855268083c3e1f""","-0.97","0.03","-0.06","21-02-2017 16:32:17","3.83",false,9.22223,867.1,45.4479,12,"001bc5067010163e",-119,3,,,,"12.8",109.9,"0.04"
"""58ac5dd10b855268083c3e20""","-0.16","0.87","-0.54","21-02-2017 16:33:37","4",false,9.22216,867.9,45.44794,12,"001bc50670100917",-120,7,,,,"25.6",104.6,"0.08"
"""58ac5e350b855268083c3e21""","-0.97","0.04","-0.06","21-02-2017 16:35:17","3.83",false,9.22232,868.5,45.44786,12,"001bc5067010163e",-118,2,,,,"12.16",145.7,"0.07"
"""58ac5e850b855268083c3e22""","-0.14","0.86","-0.54","21-02-2017 16:36:37","3.82",false,9.22223,867.1,45.44791,12,"001bc50670100917",-111,3,,,,"26.24",122.7,"0.14"
"""58ac5ee90b855268083c3e23""","-0.97","0.04","-0.08","21-02-2017 16:38:17","3.83",false,9.22231,867.9,45.4479,12,"001bc5067010163e",-121,7,,,,"11.52",166.2,"0.12"
"""58ac5f3a0b855268083c3e24""","-0.13","0.87","-0.54","21-02-2017 16:39:38","3.82",false,9.22219,867.5,45.44792,12,"001bc50670100917",-115,5,,,,"25.6",127.8,"0.05"
"""58ac5f9e0b855268083c3e25""","-0.96","0.05","-0.08","21-02-2017 16:41:18","3.87",false,9.22239,867.9,45.44793,12,"001bc5067010163e",-120,7,,,,"12.8",165.2,"0.01"
"""58ac5fed0b855268083c3e26""","-0.13","0.86","-0.54","21-02-2017 16:42:37","4.03",false,9.22207,868.5,45.44806,12,"001bc50670100917",-111,2,,,,"25.6",83.4,"0.18"
"""58ac60520b855268083c3e27""","-0.96","0.05","-0.08","21-02-2017 16:44:18","3.65",false,9.22237,868.3,45.44802,12,"001bc5067010163e",-117,1,,,,"12.16",137.9,"0.05"
"""58ac60a10b855268083c3e28""","-0.14","0.86","-0.55","21-02-2017 16:45:37","3.99",false,9.22207,867.3,45.44803,12,"001bc50670100917",-109,4,,,,"25.6",83.5,"0.04"
"""58ac61050b855268083c3e29""","-0.96","0.04","-0.07","21-02-2017 16:47:17","3.83",false,9.22227,867.1,45.44794,12,"001bc5067010163e",-120,3,,,,"12.16",113.6,"0.02"
"""58ac61550b855268083c3e2a""","-0.15","0.86","-0.54","21-02-2017 16:48:37","4.03",false,9.22211,867.7,45.44803,12,"001bc50670100917",-119,6,,,,"25.6",106.8,"0.06"
"""58ac61b90b855268083c3e2b""","-0.96","0.04","-0.08","21-02-2017 16:50:17","3.87",false,9.22215,867.7,45.44801,12,"001bc5067010163e",-119,6,,,,"12.8",101.5,"0.05"
"""58ac62090b855268083c3e2c""","-0.15","0.87","-0.54","21-02-2017 16:51:37","3.98",false,9.22222,867.1,45.44787,12,"001bc50670100917",-120,3,,,,"25.6",142.8,"0.03"
"""58ac626d0b855268083c3e2d""","-0.97","0.04","-0.06","21-02-2017 16:53:17","3.82",false,9.22219,867.1,45.44797,12,"001bc5067010163e",-119,3,,,,"12.16",104,"0.1"
"""58ac62bd0b855268083c3e2e""","-0.15","0.87","-0.54","21-02-2017 16:54:37","3.98",false,9.22222,867.5,45.44788,12,"001bc50670100917",-117,5,,,,"25.6",112.5,"0.26"
"""58ac63220b855268083c3e2f""","-0.97","0.04","-0.09","21-02-2017 16:56:18","3.82",false,9.22211,867.5,45.44811,12,"001bc5067010163e",-108,5,,,,"12.16",105.5,"0.22"
"""58ac63720b855268083c3e30""","-0.15","0.87","-0.54","21-02-2017 16:57:38","4.02",false,9.2222,868.3,45.44794,12,"001bc50670100917",-108,1,,,,"26.24",120.4,"0.11"
"""58ac63d60b855268083c3e31""","-0.96","0.05","-0.06","21-02-2017 16:59:18","3.65",false,9.22225,867.9,45.44809,12,"001bc5067010163e",-120,7,,,,"12.8",123.4,"0"
"""58ac64250b855268083c3e32""","-0.15","0.86","-0.54","21-02-2017 17:00:37","3.97",false,9.22217,867.5,45.448,12,"001bc50670100917",-117,5,,,,"25.6",128.8,"0.12"
"""58ac64890b855268083c3e33""","-0.97","0.04","-0.08","21-02-2017 17:02:17","3.82",false,9.22226,868.1,45.44797,12,"001bc5067010163e",-121,0,,,,"12.16",119.9,"0.05"
"""58ac64d90b855268083c3e34""","-0.14","0.86","-0.54","21-02-2017 17:03:37","3.8",false,9.22223,868.5,45.44786,12,"001bc50670100917",-117,2,,,,"25.6",115.4,"0.07"
"""58ac653d0b855268083c3e35""","-0.97","0.04","-0.07","21-02-2017 17:05:17","3.82",false,9.22219,868.1,45.44798,12,"001bc5067010163e",-120,0,,,,"12.16",116.9,"0.03"
"""58ac65f10b855268083c3e36""","-0.97","0.05","-0.06","21-02-2017 17:08:17","3.86",false,9.2222,867.3,45.44805,12,"001bc5067010163e",-109,4,,,,"12.16",127.7,"0.07"
"""58ac66a60b855268083c3e37""","0","0.07","0.96","21-02-2017 17:11:18","3.86",false,9.22206,867.9,45.44804,12,"001bc5067010163e",-120,7,,,,"12.8",113.4,"0.4"
"""58ac675a0b855268083c3e38""","0","0.08","0.96","21-02-2017 17:14:18","3.82",false,9.22199,867.5,45.44807,12,"001bc5067010163e",-109,5,,,,"12.16",120.3,"0.15"
"""58ac680d0b855268083c3e39""","0","0.07","0.95","21-02-2017 17:17:17","3.86",false,9.22212,868.3,45.44804,12,"001bc5067010163e",-114,1,,,,"11.52",121.5,"0.05"
"""58ac685d0b855268083c3e3a""","-0.62","-0.12","-0.77","21-02-2017 17:18:37","3.96",false,9.22221,868.3,45.44797,12,"001bc50670100917",-117,1,,,,"25.6",129.2,"0.22"
"""58ac68c10b855268083c3e3b""","0","0.07","0.95","21-02-2017 17:20:17","3.81",false,9.22222,868.3,45.44798,12,"001bc5067010163e",-117,1,,,,"12.8",131.8,"0.04"
"""58ac69750b855268083c3e3c""","0","0.07","0.95","21-02-2017 17:23:17","3.64",false,9.22218,868.5,45.44798,12,"001bc5067010163e",-120,2,,,,"12.16",124.6,"0.13"
"""58ac69c50b855268083c3e3d""","-0.6","-0.13","-0.78","21-02-2017 17:24:37","3.96",false,9.22208,868.3,45.4479,12,"001bc50670100917",-117,1,,,,"25.6",101.2,"0.66"
"""58ac6a2a0b855268083c3e3e""","0","0.08","0.96","21-02-2017 17:26:18","3.81",false,9.22216,867.9,45.44811,12,"001bc5067010163e",-119,7,,,,"12.16",127.5,"0.18"
"""58ac6ade0b855268083c3e3f""","0","0.07","0.95","21-02-2017 17:29:18","3.85",false,9.22204,867.3,45.44803,12,"001bc5067010163e",-120,4,,,,"12.16",112.3,"0.17"
"""58ac6b910b855268083c3e40""","0","0.06","0.95","21-02-2017 17:32:17","3.63",false,9.22213,868.3,45.44803,12,"001bc5067010163e",-117,1,,,,"12.8",115.3,"0.2"
"""58ac6c450b855268083c3e41""","0","0.08","0.95","21-02-2017 17:35:17","3.63",false,9.22219,867.1,45.44804,12,"001bc5067010163e",-120,3,,,,"12.16",133,"0.26"
"""58ac6cf90b855268083c3e42""","0","0.07","0.94","21-02-2017 17:38:17","3.81",false,9.22228,867.5,45.448,12,"001bc5067010163e",-115,5,,,,"12.8",129,"0.06"
"""58ac6dad0b855268083c3e43""","0","0.08","0.96","21-02-2017 17:41:17","3.81",false,9.22225,867.7,45.44797,12,"001bc5067010163e",-119,6,,,,"12.8",117.7,"0.11"
"""58ac6e620b855268083c3e44""","0","0.06","0.96","21-02-2017 17:44:18","3.8",false,9.22219,868.3,45.44799,12,"001bc5067010163e",-119,1,,,,"12.8",118.3,"0.04"
"""58ac6f150b855268083c3e45""","0","0.07","0.95","21-02-2017 17:47:17","3.8",false,9.2223,867.9,45.44796,12,"001bc5067010163e",-119,7,,,,"12.16",136.1,"0.09"
"""58ac6fc90b855268083c3e46""","0","0.07","0.96","21-02-2017 17:50:17","3.63",false,9.22228,868.5,45.44806,12,"001bc5067010163e",-115,2,,,,"12.16",147.1,"0.08"
"""58ac707d0b855268083c3e47""","0","0.08","0.97","21-02-2017 17:53:17","3.8",false,9.22229,867.1,45.44795,12,"001bc5067010163e",-120,3,,,,"12.16",140.1,"0.02"
"""58ac71310b855268083c3e48""","0","0.06","0.96","21-02-2017 17:56:17","3.84",false,9.22225,867.1,45.44807,12,"001bc5067010163e",-120,3,,,,"12.16",139.9,"0.06"
"""58ac71820b855268083c3e49""","-0.62","-0.12","-0.77","21-02-2017 17:57:38","3.95",false,9.22243,868.3,45.44808,12,"001bc50670100917",-117,1,,,,"25.6",129.5,"0.41"
"""58ac71e50b855268083c3e4a""","0","0.07","0.96","21-02-2017 17:59:17","3.8",false,9.22231,867.7,45.44799,12,"001bc5067010163e",-118,6,,,,"12.16",140.3,"0.04"
"""58ac72990b855268083c3e4b""","0","0.07","0.96","21-02-2017 18:02:17","3.84",false,9.22229,867.7,45.44804,12,"001bc5067010163e",-118,6,,,,"12.16",136.9,"0.06"
"""58ac72e90b855268083c3e4c""","-0.63","-0.12","-0.77","21-02-2017 18:03:37","3.77",false,9.22242,868.3,45.44801,12,"001bc50670100917",-117,1,,,,"25.6",140.6,"0.27"
"""58ac734d0b855268083c3e4d""","0","0.07","0.96","21-02-2017 18:05:17","3.62",false,9.22231,867.5,45.44799,12,"001bc5067010163e",-109,5,,,,"12.8",125.7,"0.05"
"""58ac74010b855268083c3e4e""","0","0.07","0.96","21-02-2017 18:08:17","3.8",false,9.22232,867.3,45.44799,12,"001bc5067010163e",-119,4,,,,"12.16",121.2,"0.03"
"""58ac74b50b855268083c3e4f""","0","0.07","0.96","21-02-2017 18:11:17","3.62",false,9.22227,867.1,45.44795,12,"001bc5067010163e",-120,3,,,,"12.16",127.2,"0.03"
"""58ac75690b855268083c3e50""","0","0.08","0.96","21-02-2017 18:14:17","3.84",false,9.22224,868.5,45.44793,12,"001bc5067010163e",-115,2,,,,"12.16",114.7,"0.03"
"""58ac761d0b855268083c3e51""","-0.01","0.06","0.96","21-02-2017 18:17:17","3.62",false,9.22222,868.3,45.44798,12,"001bc5067010163e",-115,1,,,,"12.16",124.2,"0.05"
"""58ac76d10b855268083c3e52""","0","0.08","0.94","21-02-2017 18:20:17","3.84",false,9.22226,867.5,45.44796,12,"001bc5067010163e",-117,5,,,,"12.8",135.9,"0.04"
"""58ac77850b855268083c3e53""","0","0.07","0.94","21-02-2017 18:23:17","3.83",false,9.22235,868.1,45.44799,12,"001bc5067010163e",-119,0,,,,"12.16",142.4,"0.15"
"""58ac78390b855268083c3e54""","-0.01","0.07","0.96","21-02-2017 18:26:17","3.8",false,9.22225,868.3,45.44795,12,"001bc5067010163e",-117,1,,,,"12.16",112.5,"0.14"
"""58ac78ee0b855268083c3e55""","0","0.08","0.96","21-02-2017 18:29:18","3.79",false,9.2222,868.5,45.44784,12,"001bc5067010163e",-117,2,,,,"12.16",90.2,"0.19"
"""58ac79a10b855268083c3e56""","0","0.07","0.95","21-02-2017 18:32:17","3.79",false,9.22223,867.5,45.44797,12,"001bc5067010163e",-117,5,,,,"12.16",119.7,"0.04"
"""58ac7a550b855268083c3e57""","0","0.07","0.96","21-02-2017 18:35:17","3.84",false,9.22223,867.5,45.44796,12,"001bc5067010163e",-117,5,,,,"12.16",119.9,"0.02"
"""58ac7b090b855268083c3e58""","-0.01","0.07","0.96","21-02-2017 18:38:17","3.83",false,9.22221,868.5,45.44802,12,"001bc5067010163e",-119,2,,,,"12.16",108.5,"0.4"
"""58ac7bbd0b855268083c3e59""","0","0.08","0.95","21-02-2017 18:41:17","3.83",false,9.22219,867.7,45.44801,12,"001bc5067010163e",-120,6,,,,"12.16",103.7,"0.05"
"""58ac7c700b855268083c3e5a""","0","0.06","0.94","21-02-2017 18:44:16","3.83",false,9.22223,867.3,45.44802,11,"001bc5067010163e",-119,4,,,,"12.16",109.8,"0.08"
"""58ac7cb00b855268083c3e5b""",,,,"21-02-2017 18:45:20",,,,,,,"001bc5067010162d",,,,,,,,
"""58ac7cb90b855268083c3e5c""",,,,"21-02-2017 18:45:29",,,,,,,"001bc5067010162d",,,,,,,,
"""58ac7cc10b855268083c3e5d""",,,,"21-02-2017 18:45:37",,,,,,,"001bc5067010162d",,,,,,,,
"""58ac7d240b855268083c3e5e""","-0.01","0.07","0.96","21-02-2017 18:47:16","3.61",false,9.22222,867.1,45.44798,11,"001bc5067010163e",-120,3,,,,"11.52",112,"0.03"
"""58ac7d7d0b855268083c3e5f""","-0.99","0.04","-0.07","21-02-2017 18:48:45","3.69",false,9.22217,867.1,45.44787,12,"001bc5067010162d",-119,3,,,,"26.24",97.8,"0.17"
"""58ac7dd80b855268083c3e60""","0","0.06","0.95","21-02-2017 18:50:16","3.79",false,9.22224,867.3,45.44791,11,"001bc5067010163e",-120,4,,,,"10.88",108.8,"0.02"
"""58ac7e310b855268083c3e61""","-0.98","0.03","-0.04","21-02-2017 18:51:45","3.78",false,9.22222,867.7,45.44789,12,"001bc5067010162d",-120,6,,,,"32",102.1,"0.03"
"""58ac7e8c0b855268083c3e62""","-0.01","0.07","0.94","21-02-2017 18:53:16","3.79",false,9.22225,868.5,45.44791,11,"001bc5067010163e",-115,2,,,,"11.52",94.4,"0.1"
"""58ac7ee50b855268083c3e63""","-0.99","0.04","-0.06","21-02-2017 18:54:45","3.75",false,9.22228,867.3,45.44793,12,"001bc5067010162d",-118,4,,,,"35.2",117,"0.07"
"""58ac7f410b855268083c3e64""","0","0.07","0.93","21-02-2017 18:56:17","3.79",false,9.22233,867.3,45.44796,12,"001bc5067010163e",-119,4,,,,"11.52",127.1,"0.03"
"""58ac7f990b855268083c3e65""","-1","0.04","-0.05","21-02-2017 18:57:45","3.76",false,9.2222,868.3,45.44803,12,"001bc5067010162d",-107,1,,,,"39.68",115.5,"0.1"
"""58ac7ff50b855268083c3e66""","-0.01","0.08","0.95","21-02-2017 18:59:17","3.61",false,9.22218,867.5,45.4479,12,"001bc5067010163e",-115,5,,,,"11.52",105.7,"0.1"
"""58ac804d0b855268083c3e67""","-0.99","0.04","-0.06","21-02-2017 19:00:45","3.82",false,9.22226,868.5,45.44801,12,"001bc5067010162d",-120,2,,,,"43.52",119.2,"0.09"
"""58ac80a80b855268083c3e68""","0","0.08","0.94","21-02-2017 19:02:16","3.78",false,9.22218,867.3,45.44801,11,"001bc5067010163e",-120,4,,,,"11.52",118.3,"0.01"
"""58ac81010b855268083c3e69""","-0.99","0.04","-0.05","21-02-2017 19:03:45","3.63",false,9.22232,867.1,45.44797,12,"001bc5067010162d",-119,3,,,,"46.08",120.7,"0.16"
"""58ac81b50b855268083c3e6a""","-0.99","0.03","-0.07","21-02-2017 19:06:45","3.85",false,9.22237,868.3,45.44796,12,"001bc5067010162d",-108,1,,,,"48.64",127.9,"0.06"
"""58ac82100b855268083c3e6b""","-0.01","0.07","0.96","21-02-2017 19:08:16","3.83",false,9.22224,867.9,45.44792,11,"001bc5067010163e",-120,7,,,,"12.16",119.3,"0.09"
"""58ac82690b855268083c3e6c""","-0.99","0.05","-0.08","21-02-2017 19:09:45","3.86",false,9.22222,867.7,45.44802,12,"001bc5067010162d",-119,6,,,,"49.92",100.6,"0.06"
"""58ac82c40b855268083c3e6d""","0","0.08","0.96","21-02-2017 19:11:16","3.83",false,9.22226,867.3,45.44794,11,"001bc5067010163e",-121,4,,,,"11.52",116.6,"0.07"
"""58ac831d0b855268083c3e6e""","-0.99","0.06","-0.08","21-02-2017 19:12:45","3.82",false,9.2222,867.7,45.44793,12,"001bc5067010162d",-119,6,,,,"51.84",105.2,"0.02"
"""58ac83770b855268083c3e6f""","0","0.07","0.95","21-02-2017 19:14:15","3.78",false,9.22233,867.3,45.44785,11,"001bc5067010163e",-119,4,,,,"10.88",136.9,"0.25"
"""58ac83d10b855268083c3e70""","-0.99","0.06","-0.07","21-02-2017 19:15:45","3.83",false,9.22238,868.1,45.44788,12,"001bc5067010162d",-108,0,,,,"53.12",118.3,"0.15"
"""58ac842d0b855268083c3e71""","0","0.07","0.95","21-02-2017 19:17:17","3.6",false,9.22228,867.9,45.44805,12,"001bc5067010163e",-119,7,,,,"10.24",114,"0.11"
"""58ac84840b855268083c3e72""","-1","0.05","-0.09","21-02-2017 19:18:44","3.88",false,9.22227,867.9,45.44788,11,"001bc5067010162d",-121,7,,,,"54.4",110.2,"0.03"
"""58ac84e10b855268083c3e73""","0","0.08","0.95","21-02-2017 19:20:17","3.6",false,9.22226,867.9,45.44789,12,"001bc5067010163e",-121,7,,,,"10.24",106.5,"0.07"
"""58ac85380b855268083c3e74""","-0.99","0.07","-0.05","21-02-2017 19:21:44","3.84",false,9.22235,868.3,45.44787,11,"001bc5067010162d",-117,1,,,,"56.32",151.5,"0.07"
"""58ac85950b855268083c3e75""","0","0.05","0.96","21-02-2017 19:23:17","3.78",false,9.22221,868.1,45.4479,12,"001bc5067010163e",-120,0,,,,"10.24",105.6,"0.08"
"""58ac85e50b855268083c3e76""","-0.84","-0.14","-0.49","21-02-2017 19:24:37","3.72",false,9.22227,867.9,45.44789,12,"001bc50670100917",-119,7,,,,"25.6",131.3,"0.07"
